Dataset	Celltype	Gene
Brain_PFC_Wang2018	Ex6b	FBXW7
Brain_PFC_Wang2018	Ex6b	MARCH1
Brain_PFC_Wang2018	Ex6b	MAP2
Brain_PFC_Wang2018	Ex6b	CHRM3
Brain_PFC_Wang2018	Ex6b	SOX5
Brain_PFC_Wang2018	Ex6b	KCNMA1
Brain_PFC_Wang2018	Ex6b	DOK6
Brain_PFC_Wang2018	Ex6b	GUCY1A2
Brain_PFC_Wang2018	Ex6b	OXR1
Brain_PFC_Wang2018	Ex6b	PCSK2
Brain_PFC_Wang2018	Ex6b	CAMK2G
Brain_PFC_Wang2018	Ex6b	NAV3
Brain_PFC_Wang2018	Ex6b	AC011288.2
Brain_PFC_Wang2018	Ex6b	DKK3
Brain_PFC_Wang2018	Ex6b	MYT1L
Brain_PFC_Wang2018	Ex6b	STXBP5
Brain_PFC_Wang2018	Ex6b	ARHGAP26
Brain_PFC_Wang2018	Ex6b	TENM3
Brain_PFC_Wang2018	Ex6b	DYNC1I1
Brain_PFC_Wang2018	Ex6b	KIAA1211L
Brain_PFC_Wang2018	Ex6b	CABP1
Brain_PFC_Wang2018	Ex6b	BMPER
Brain_PFC_Wang2018	Ex6b	ERICH1-AS1
Brain_PFC_Wang2018	Ex6b	PAK3
Brain_PFC_Wang2018	Ex6b	PRICKLE2
Brain_PFC_Wang2018	Ex6b	PTPRR
Brain_PFC_Wang2018	Ex6b	KCTD1
Brain_PFC_Wang2018	Ex6b	CELF4
Brain_PFC_Wang2018	Ex6b	STXBP5-AS1
Brain_PFC_Wang2018	Ex6b	CACNG3
Brain_PFC_Wang2018	Ex6b	KIAA0930
Brain_PFC_Wang2018	Ex6b	SORCS3
Brain_PFC_Wang2018	Ex6b	CDH2
Brain_PFC_Wang2018	Ex6b	SEPT11
Brain_PFC_Wang2018	Ex6b	ASAP1
Brain_PFC_Wang2018	Ex6b	SLC4A10
Brain_PFC_Wang2018	Ex6b	MKL2
Brain_PFC_Wang2018	Ex6b	AP001347.6
Brain_PFC_Wang2018	Ex6b	WDR17
Brain_PFC_Wang2018	Ex6b	GAS7
Brain_PFC_Wang2018	Ex6b	NIN
Brain_PFC_Wang2018	Ex6b	MLIP
Brain_PFC_Wang2018	Ex6b	PGM2L1
Brain_PFC_Wang2018	Ex6b	GABRB3
Brain_PFC_Wang2018	Ex6b	CACNA1B
Brain_PFC_Wang2018	Ex6b	MIAT
Brain_PFC_Wang2018	Ex6b	PPM1E
Brain_PFC_Wang2018	Ex6b	GPR158
Brain_PFC_Wang2018	Ex6b	LRRTM3
Brain_PFC_Wang2018	Ex6b	PTPRG
Brain_PFC_Wang2018	Ex6b	EFNA5
Brain_PFC_Wang2018	Ex6b	UCHL1
Brain_PFC_Wang2018	Ex6b	RAPGEF4
Brain_PFC_Wang2018	Ex6b	ZNF385B
Brain_PFC_Wang2018	Ex6b	HIVEP3
Brain_PFC_Wang2018	Ex6b	CAP2
Brain_PFC_Wang2018	Ex6b	SOBP
Brain_PFC_Wang2018	Ex6b	ANKRD36B
Brain_PFC_Wang2018	Ex6b	HIVEP2
Brain_PFC_Wang2018	Ex6b	SCN3A
Brain_PFC_Wang2018	Ex6b	STRBP
Brain_PFC_Wang2018	Ex6b	TMEM232
Brain_PFC_Wang2018	Ex6b	ARHGAP44
Brain_PFC_Wang2018	Ex6b	CHD5
Brain_PFC_Wang2018	Ex6b	AEBP2
Brain_PFC_Wang2018	Ex6b	CELF5
Brain_PFC_Wang2018	Ex6b	PDE8B
Brain_PFC_Wang2018	Ex6b	FAM153B
Brain_PFC_Wang2018	Ex6b	ARHGAP32
Brain_PFC_Wang2018	Ex6b	RP11-166D19.1
Brain_PFC_Wang2018	Ex6b	NLGN4Y
Brain_PFC_Wang2018	Ex6b	FUT9
Brain_PFC_Wang2018	Ex6b	HOMER1
Brain_PFC_Wang2018	Ex6b	LL22NC03-2H8.5
Brain_PFC_Wang2018	Ex6b	CSRNP3
Brain_PFC_Wang2018	Ex6b	KIFC2
Brain_PFC_Wang2018	Ex6b	PPM1L
Brain_PFC_Wang2018	Ex6b	PDS5B
Brain_PFC_Wang2018	Ex6b	KCNB2
Brain_PFC_Wang2018	Ex6b	AC007246.3
Brain_PFC_Wang2018	Ex6b	ATP2C1
Brain_PFC_Wang2018	Ex6b	THY1
Brain_PFC_Wang2018	Ex6b	DLGAP2
Brain_PFC_Wang2018	Ex6b	SUSD4
Brain_PFC_Wang2018	Ex8	ZNF804B
Brain_PFC_Wang2018	Ex8	KCNIP4
Brain_PFC_Wang2018	Ex8	POSTN
Brain_PFC_Wang2018	Ex8	RGS12
Brain_PFC_Wang2018	Ex8	MCTP2
Brain_PFC_Wang2018	Ex8	NRG1
Brain_PFC_Wang2018	Ex8	SORBS2
Brain_PFC_Wang2018	Ex8	KCTD16
Brain_PFC_Wang2018	Ex8	ERC2
Brain_PFC_Wang2018	Ex8	NTNG2
Brain_PFC_Wang2018	Ex8	FRAS1
Brain_PFC_Wang2018	Ex8	LSAMP
Brain_PFC_Wang2018	Ex8	RP11-384F7.2
Brain_PFC_Wang2018	Ex8	HS3ST4
Brain_PFC_Wang2018	Ex8	CADPS
Brain_PFC_Wang2018	Ex8	GALNT14
Brain_PFC_Wang2018	Ex8	CLSTN2
Brain_PFC_Wang2018	Ex8	THEMIS
Brain_PFC_Wang2018	Ex8	SYT1
Brain_PFC_Wang2018	Ex8	PDZRN4
Brain_PFC_Wang2018	Ex8	NWD2
Brain_PFC_Wang2018	Ex8	TMEM132D
Brain_PFC_Wang2018	Ex8	HPSE2
Brain_PFC_Wang2018	Ex8	NR4A2
Brain_PFC_Wang2018	Ex8	EGFEM1P
Brain_PFC_Wang2018	Ex8	TENM4
Brain_PFC_Wang2018	Ex8	GNG2
Brain_PFC_Wang2018	Ex8	SOX5
Brain_PFC_Wang2018	Ex8	ATP8B1
Brain_PFC_Wang2018	Ex8	SEMA6D
Brain_PFC_Wang2018	Ex8	SYNPR
Brain_PFC_Wang2018	Ex8	IQCJ-SCHIP1
Brain_PFC_Wang2018	Ex8	DLG2
Brain_PFC_Wang2018	Ex8	RIMS2
Brain_PFC_Wang2018	Ex8	RIT2
Brain_PFC_Wang2018	Ex8	CDH12
Brain_PFC_Wang2018	Ex8	SLIT1
Brain_PFC_Wang2018	Ex8	PDE1A
Brain_PFC_Wang2018	Ex8	RBFOX1
Brain_PFC_Wang2018	Ex8	RXFP1
Brain_PFC_Wang2018	Ex8	CSMD1
Brain_PFC_Wang2018	Ex8	MAGI3
Brain_PFC_Wang2018	Ex8	PCDH9
Brain_PFC_Wang2018	Ex8	PCSK2
Brain_PFC_Wang2018	Ex8	TESC
Brain_PFC_Wang2018	Ex8	TRPC5
Brain_PFC_Wang2018	Ex8	SATB2
Brain_PFC_Wang2018	Ex8	AK5
Brain_PFC_Wang2018	Ex8	SPOCK1
Brain_PFC_Wang2018	Ex8	DACH1
Brain_PFC_Wang2018	Ex8	CPNE5
Brain_PFC_Wang2018	Ex8	PPFIBP1
Brain_PFC_Wang2018	Ex8	RP11-586K2.1
Brain_PFC_Wang2018	Ex8	ARNTL2
Brain_PFC_Wang2018	Ex8	KALRN
Brain_PFC_Wang2018	Ex8	ITGB8
Brain_PFC_Wang2018	Ex8	CCK
Brain_PFC_Wang2018	Ex8	LAMA4
Brain_PFC_Wang2018	Ex8	TENM3
Brain_PFC_Wang2018	Ex8	GSG1L
Brain_PFC_Wang2018	Ex8	RASGEF1C
Brain_PFC_Wang2018	Ex8	ZNF804A
Brain_PFC_Wang2018	Ex8	RPL31
Brain_PFC_Wang2018	Ex8	RASGRP1
Brain_PFC_Wang2018	Ex8	TMSB10
Brain_PFC_Wang2018	Ex8	MEG3
Brain_PFC_Wang2018	Ex8	CBLN2
Brain_PFC_Wang2018	Ex8	CSGALNACT1
Brain_PFC_Wang2018	Ex8	ARAP2
Brain_PFC_Wang2018	Ex8	UNC5C
Brain_PFC_Wang2018	Ex8	PLD5
Brain_PFC_Wang2018	Ex8	SETBP1
Brain_PFC_Wang2018	Ex8	RALYL
Brain_PFC_Wang2018	Ex8	CUX1
Brain_PFC_Wang2018	Ex8	GNAO1
Brain_PFC_Wang2018	Ex8	RP11-739G5.1
Brain_PFC_Wang2018	Ex8	MMP16
Brain_PFC_Wang2018	Ex8	SUSD4
Brain_PFC_Wang2018	Ex8	MAP2K1
Brain_PFC_Wang2018	Ex8	CACNA1B
Brain_PFC_Wang2018	Ex8	CELF2
Brain_PFC_Wang2018	Ex8	DSCAML1
Brain_PFC_Wang2018	Ex8	MCHR2
Brain_PFC_Wang2018	Ex8	CADPS2
Brain_PFC_Wang2018	Ex8	KCNQ3
Brain_PFC_Wang2018	Ex8	MGAT5
Brain_PFC_Wang2018	Ex8	ADCY2
Brain_PFC_Wang2018	Ex8	UNC5D
Brain_PFC_Wang2018	Ex8	INPP4B
Brain_PFC_Wang2018	Ex8	CACNA1E
Brain_PFC_Wang2018	Ex8	DGKI
Brain_PFC_Wang2018	Ex8	PLEKHA5
Brain_PFC_Wang2018	Ex8	CPNE4
Brain_PFC_Wang2018	Ex8	CACNA1C
Brain_PFC_Wang2018	Ex8	CACNA2D3
Brain_PFC_Wang2018	Ex8	SGCD
Brain_PFC_Wang2018	Ex8	NELL2
Brain_PFC_Wang2018	Ex8	FRMD4A
Brain_PFC_Wang2018	Ex8	RPL23
Brain_PFC_Wang2018	Ex8	TRHDE
Brain_PFC_Wang2018	Ex8	KHDRBS2
Brain_PFC_Wang2018	Ex8	KCNQ5
Brain_PFC_Wang2018	Ex8	SYNJ2
Brain_PFC_Wang2018	Ex8	CHSY3
Brain_PFC_Wang2018	Ex8	LRFN2
Brain_PFC_Wang2018	Ex8	CNTNAP5
Brain_PFC_Wang2018	Ex8	RPS18
Brain_PFC_Wang2018	Ex8	GABRG3
Brain_PFC_Wang2018	Ex8	ADGRL2
Brain_PFC_Wang2018	Ex8	NECAB1
Brain_PFC_Wang2018	Ex8	DCLK1
Brain_PFC_Wang2018	Ex8	CPLX2
Brain_PFC_Wang2018	Ex8	FMN1
Brain_PFC_Wang2018	Ex8	RPS4X
Brain_PFC_Wang2018	Ex8	SEZ6L
Brain_PFC_Wang2018	Ex8	NPTX1
Brain_PFC_Wang2018	Ex8	SORCS3
Brain_PFC_Wang2018	Ex8	MTUS2
Brain_PFC_Wang2018	Ex8	GRIP1
Brain_PFC_Wang2018	Ex8	DGKH
Brain_PFC_Wang2018	Ex8	CHRM3
Brain_PFC_Wang2018	Ex8	SIPA1L1
Brain_PFC_Wang2018	Ex8	RPL37A
Brain_PFC_Wang2018	Ex8	CDKL5
Brain_PFC_Wang2018	Ex8	RP1-34H18.1
Brain_PFC_Wang2018	Ex8	LMO4
Brain_PFC_Wang2018	Ex8	SYT7
Brain_PFC_Wang2018	Ex8	SORBS1
Brain_PFC_Wang2018	Ex8	NELL1
Brain_PFC_Wang2018	Ex8	ERICH1-AS1
Brain_PFC_Wang2018	Ex8	TANC2
Brain_PFC_Wang2018	Ex8	ADAM23
Brain_PFC_Wang2018	Ex8	EFNA5
Brain_PFC_Wang2018	Ex8	GNG7
Brain_PFC_Wang2018	Ex8	PTPRN2
Brain_PFC_Wang2018	Ex8	FAM134B
Brain_PFC_Wang2018	Ex8	PRICKLE2
Brain_PFC_Wang2018	Ex8	KCNT2
Brain_PFC_Wang2018	Ex8	ABCC8
Brain_PFC_Wang2018	Ex8	ENOX1
Brain_PFC_Wang2018	Ex8	C16orf45
Brain_PFC_Wang2018	Ex8	RP11-191L9.4
Brain_PFC_Wang2018	Ex8	SHC3
Brain_PFC_Wang2018	Ex8	STXBP5-AS1
Brain_PFC_Wang2018	Ex8	RPS12
Brain_PFC_Wang2018	Ex8	PDZRN3
Brain_PFC_Wang2018	Ex8	CDC14B
Brain_PFC_Wang2018	Ex8	BAIAP2
Brain_PFC_Wang2018	Ex8	DGKZ
Brain_PFC_Wang2018	Ex8	RPL13A
Brain_PFC_Wang2018	Ex8	CTDSPL
Brain_PFC_Wang2018	Ex8	ATP5E
Brain_PFC_Wang2018	Ex8	CELF4
Brain_PFC_Wang2018	Ex8	PRKCB
Brain_PFC_Wang2018	Ex8	PTPRT
Brain_PFC_Wang2018	Ex8	ZNF385B
Brain_PFC_Wang2018	Ex8	FBXL2
Brain_PFC_Wang2018	Ex8	POU6F2
Brain_PFC_Wang2018	Ex8	MCF2L2
Brain_PFC_Wang2018	Ex8	RAP1GAP2
Brain_PFC_Wang2018	Ex8	CNTN4
Brain_PFC_Wang2018	Ex8	CDH2
Brain_PFC_Wang2018	Ex8	CAMKK2
Brain_PFC_Wang2018	Ex8	RPS27A
Brain_PFC_Wang2018	Ex8	VPS13D
Brain_PFC_Wang2018	Ex8	RPLP2
Brain_PFC_Wang2018	Ex8	NRCAM
Brain_PFC_Wang2018	Ex8	NBEA
Brain_PFC_Wang2018	Ex8	NDFIP2
Brain_PFC_Wang2018	Ex8	LRRN2
Brain_PFC_Wang2018	Ex8	ADGRB3
Brain_PFC_Wang2018	Ex8	RPL34
Brain_PFC_Wang2018	Ex8	RPS6
Brain_PFC_Wang2018	Ex8	ARPP19
Brain_PFC_Wang2018	Ex8	CDK14
Brain_PFC_Wang2018	Ex8	RPL35
Brain_PFC_Wang2018	Ex8	SNCA
Brain_PFC_Wang2018	Ex8	SLC8A1
Brain_PFC_Wang2018	Ex8	TMEM178A
Brain_PFC_Wang2018	Ex8	RPL27
Brain_PFC_Wang2018	Ex8	MIR137HG
Brain_PFC_Wang2018	Ex8	RPL32
Brain_PFC_Wang2018	Ex8	BMPER
Brain_PFC_Wang2018	Ex8	LINGO1
Brain_PFC_Wang2018	Ex8	SEPT11
Brain_PFC_Wang2018	Ex8	LARGE
Brain_PFC_Wang2018	Ex8	HINT1
Brain_PFC_Wang2018	Ex8	ST8SIA5
Brain_PFC_Wang2018	Ex8	MBOAT2
Brain_PFC_Wang2018	Ex8	GRIA1
Brain_PFC_Wang2018	Ex8	RPS24
Brain_PFC_Wang2018	Ex8	MAST3
Brain_PFC_Wang2018	Ex8	CCDC3
Brain_PFC_Wang2018	Ex8	ATP2B2
Brain_PFC_Wang2018	Ex8	PDE2A
Brain_PFC_Wang2018	Ex8	OSBPL3
Brain_PFC_Wang2018	Ex8	CTNNAL1
Brain_PFC_Wang2018	Ex8	EPHA4
Brain_PFC_Wang2018	Ex8	SV2B
Brain_PFC_Wang2018	Ex8	RPL21
Brain_PFC_Wang2018	Ex8	MIAT
Brain_PFC_Wang2018	Ex8	MKL2
Brain_PFC_Wang2018	Ex8	FOXP1
Brain_PFC_Wang2018	Ex8	PTPRO
Brain_PFC_Wang2018	Ex8	TAGLN3
Brain_PFC_Wang2018	Ex8	RPS15
Brain_PFC_Wang2018	Ex8	GNPTAB
Brain_PFC_Wang2018	Ex8	NAV3
Brain_PFC_Wang2018	Ex8	RPL37
Brain_PFC_Wang2018	Ex8	RASA2
Brain_PFC_Wang2018	Ex8	MAN1A2
Brain_PFC_Wang2018	Ex8	CAMK1D
Brain_PFC_Wang2018	Ex8	RPLP1
Brain_PFC_Wang2018	Ex8	LARP1B
Brain_PFC_Wang2018	Ex8	CREG2
Brain_PFC_Wang2018	Ex8	GAP43
Brain_PFC_Wang2018	Ex8	ATP2B1
Brain_PFC_Wang2018	Ex8	SLC4A10
Brain_PFC_Wang2018	Ex8	PTPRR
Brain_PFC_Wang2018	Ex8	TRIM9
Brain_PFC_Wang2018	Ex8	RPL13
Brain_PFC_Wang2018	Ex8	UNC13A
Brain_PFC_Wang2018	Ex8	KCTD1
Brain_PFC_Wang2018	Ex8	CYTH1
Brain_PFC_Wang2018	Ex8	TMEM178B
Brain_PFC_Wang2018	Ex8	GABRB3
Brain_PFC_Wang2018	Ex8	MEF2A
Brain_PFC_Wang2018	Ex8	CCNI
Brain_PFC_Wang2018	Ex8	GUK1
Brain_PFC_Wang2018	Ex8	SRGAP3
Brain_PFC_Wang2018	Ex8	ITPR1
Brain_PFC_Wang2018	Ex8	KCNH3
Brain_PFC_Wang2018	Ex8	NPAS2
Brain_PFC_Wang2018	Ex8	C11orf80
Brain_PFC_Wang2018	Ex8	SLC17A7
Brain_PFC_Wang2018	Ex8	UQCRB
Brain_PFC_Wang2018	Ex8	WSB1
Brain_PFC_Wang2018	Ex8	MAGI1
Brain_PFC_Wang2018	Ex8	SEPW1
Brain_PFC_Wang2018	Ex8	ARHGAP21
Brain_PFC_Wang2018	Ex8	MNAT1
Brain_PFC_Wang2018	Ex8	UCHL1
Brain_PFC_Wang2018	Ex8	ACTN1
Brain_PFC_Wang2018	Ex8	ARHGAP44
Brain_PFC_Wang2018	Ex8	RPS19
Brain_PFC_Wang2018	Ex8	RPL38
Brain_PFC_Wang2018	Ex8	DYNLL1
Brain_PFC_Wang2018	Ex8	RPL3
Brain_PFC_Wang2018	Ex8	RPS14
Brain_PFC_Wang2018	Ex8	FMN2
Brain_PFC_Wang2018	Ex8	GLS
Brain_PFC_Wang2018	Ex8	EXOC6
Brain_PFC_Wang2018	Ex8	CHD5
Brain_PFC_Wang2018	Ex8	RPS8
Brain_PFC_Wang2018	Ex8	SCN3A
Brain_PFC_Wang2018	Ex8	PPP2R2C
Brain_PFC_Wang2018	Ex8	CABP1
Brain_PFC_Wang2018	Ex8	HOMER1
Brain_PFC_Wang2018	Ex8	PRICKLE1
Brain_PFC_Wang2018	Ex8	PDE8B
Brain_PFC_Wang2018	Ex8	SOBP
Brain_PFC_Wang2018	Ex8	PRMT8
Brain_PFC_Wang2018	Ex8	DLGAP2
Brain_PFC_Wang2018	Ex8	BRINP2
Brain_PFC_Wang2018	Ex8	STMN1
Brain_PFC_Wang2018	Ex8	SLF1
Brain_PFC_Wang2018	Ex8	TASP1
Brain_PFC_Wang2018	Ex8	PACRG
Brain_PFC_Wang2018	Ex8	WASF1
Brain_PFC_Wang2018	Ex8	NIN
Brain_PFC_Wang2018	Ex8	TTLL11
Brain_PFC_Wang2018	Ex8	BDP1
Brain_PFC_Wang2018	Ex8	PPFIA2
Brain_PFC_Wang2018	Ex8	GUCY1A2
Brain_PFC_Wang2018	Ex8	THY1
Brain_PFC_Wang2018	Ex8	STXBP5
Brain_PFC_Wang2018	Ex8	ROCK2
Brain_PFC_Wang2018	Ex8	RABGAP1
Brain_PFC_Wang2018	Ex8	OLFM3
Brain_PFC_Wang2018	Ex8	AC091878.1
Brain_PFC_Wang2018	Ex8	PPP2R5C
Brain_PFC_Wang2018	Ex8	GFOD1
Brain_PFC_Wang2018	Ex8	ICA1L
Brain_PFC_Wang2018	Ex8	NETO1
Brain_PFC_Wang2018	Ex8	DZIP3
Brain_PFC_Wang2018	Ex8	TACC1
Brain_PFC_Wang2018	Ex8	KIAA1211L
Brain_PFC_Wang2018	Ex8	TARBP1
Brain_PFC_Wang2018	Ex8	ZNF365
Brain_PFC_Wang2018	Ex8	CELF5
Brain_PFC_Wang2018	Ex8	AQP4-AS1
Brain_PFC_Wang2018	Ex8	FHOD3
Brain_PFC_Wang2018	Ex8	PLXNA4
Brain_PFC_Wang2018	Ex8	RPS6KC1
Brain_PFC_Wang2018	Ex8	RSRP1
Brain_PFC_Wang2018	Ex8	DOK6
Brain_PFC_Wang2018	Ex8	KIF5A
Brain_PFC_Wang2018	Ex8	ABLIM2
Brain_PFC_Wang2018	Ex8	KIFC2
Brain_PFC_Wang2018	Ex9	CALM3
Brain_PFC_Wang2018	Ex9	NEFL
Brain_PFC_Wang2018	Ex9	CCDC85B
Brain_PFC_Wang2018	Ex9	YWHAH
Brain_PFC_Wang2018	Ex9	RGS4
Brain_PFC_Wang2018	Ex9	NRGN
Brain_PFC_Wang2018	Ex9	TMSB4X
Brain_PFC_Wang2018	Ex9	TUBA1B
Brain_PFC_Wang2018	Ex9	TMSB10
Brain_PFC_Wang2018	Ex9	THY1
Brain_PFC_Wang2018	Ex9	YWHAG
Brain_PFC_Wang2018	Ex9	SYP
Brain_PFC_Wang2018	Ex9	CHN1
Brain_PFC_Wang2018	Ex9	RTN3
Brain_PFC_Wang2018	Ex9	CADM3
Brain_PFC_Wang2018	Ex9	FTH1
Brain_PFC_Wang2018	Ex9	NRN1
Brain_PFC_Wang2018	Ex9	ENC1
Brain_PFC_Wang2018	Ex9	MAP1B
Brain_PFC_Wang2018	Ex9	ATP6V1B2
Brain_PFC_Wang2018	Ex9	NAPB
Brain_PFC_Wang2018	Ex9	FAIM2
Brain_PFC_Wang2018	Ex9	CALM1
Brain_PFC_Wang2018	Ex9	GPX3
Brain_PFC_Wang2018	Ex9	DLG2
Brain_PFC_Wang2018	Ex9	ACTB
Brain_PFC_Wang2018	Ex9	ARPP19
Brain_PFC_Wang2018	Ex9	STMN2
Brain_PFC_Wang2018	Ex9	RAB3A
Brain_PFC_Wang2018	Ex9	UQCRH
Brain_PFC_Wang2018	Ex9	RPL41
Brain_PFC_Wang2018	Ex9	PGAM1
Brain_PFC_Wang2018	Ex9	SNAP25
Brain_PFC_Wang2018	Ex9	PSAP
Brain_PFC_Wang2018	Ex9	SERINC1
Brain_PFC_Wang2018	Ex9	NEFM
Brain_PFC_Wang2018	Ex9	PCSK1N
Brain_PFC_Wang2018	Ex9	EIF4A2
Brain_PFC_Wang2018	Ex9	SNCG
Brain_PFC_Wang2018	Ex9	SNCB
Brain_PFC_Wang2018	Ex9	NSF
Brain_PFC_Wang2018	Ex9	ENO2
Brain_PFC_Wang2018	Ex9	ADGRB3
Brain_PFC_Wang2018	Ex9	PREPL
Brain_PFC_Wang2018	Ex9	CLSTN1
Brain_PFC_Wang2018	Ex9	TSPYL1
Brain_PFC_Wang2018	Ex9	ATP1B1
Brain_PFC_Wang2018	Ex9	ATP1A3
Brain_PFC_Wang2018	Ex9	TUBB4A
Brain_PFC_Wang2018	Ex9	PHYHIP
Brain_PFC_Wang2018	Ex9	ATP6V0E2
Brain_PFC_Wang2018	Ex9	PRNP
Brain_PFC_Wang2018	Ex9	MLLT11
Brain_PFC_Wang2018	Ex9	SARAF
Brain_PFC_Wang2018	Ex9	DSE
Brain_PFC_Wang2018	Ex9	ATP2A2
Brain_PFC_Wang2018	Ex9	PKM
Brain_PFC_Wang2018	Ex9	NDRG4
Brain_PFC_Wang2018	Ex9	GNG3
Brain_PFC_Wang2018	Ex9	MAGI2
Brain_PFC_Wang2018	Ex9	DYNLT3
Brain_PFC_Wang2018	Ex9	RAB6B
Brain_PFC_Wang2018	Ex9	GAP43
Brain_PFC_Wang2018	Ex9	SERF2
Brain_PFC_Wang2018	Ex9	TSPAN7
Brain_PFC_Wang2018	Ex9	RNF11
Brain_PFC_Wang2018	Ex9	LRP1B
Brain_PFC_Wang2018	Ex9	GUK1
Brain_PFC_Wang2018	Ex9	CYCS
Brain_PFC_Wang2018	Ex9	DHCR24
Brain_PFC_Wang2018	Ex9	SNCA
Brain_PFC_Wang2018	Ex9	OLFM1
Brain_PFC_Wang2018	Ex9	DPYSL2
Brain_PFC_Wang2018	Ex9	EIF1
Brain_PFC_Wang2018	Ex9	LINGO1
Brain_PFC_Wang2018	Ex9	RPL15
Brain_PFC_Wang2018	Ex9	COX7C
Brain_PFC_Wang2018	Ex9	SYN1
Brain_PFC_Wang2018	Ex9	RTN4
Brain_PFC_Wang2018	Ex9	NRG3
Brain_PFC_Wang2018	Ex9	SYT4
Brain_PFC_Wang2018	Ex9	GHITM
Brain_PFC_Wang2018	Ex9	SCOC
Brain_PFC_Wang2018	Ex9	DYNLL1
Brain_PFC_Wang2018	Ex9	ATP6AP2
Brain_PFC_Wang2018	Ex9	RPL3P4
Brain_PFC_Wang2018	Ex9	GPX4
Brain_PFC_Wang2018	Ex9	YWHAB
Brain_PFC_Wang2018	Ex9	APLP2
Brain_PFC_Wang2018	Ex9	FTL
Brain_PFC_Wang2018	Ex9	NCDN
Brain_PFC_Wang2018	Ex9	BRK1
Brain_PFC_Wang2018	Ex9	RTN1
Brain_PFC_Wang2018	Ex9	HINT1
Brain_PFC_Wang2018	Ex9	WSB2
Brain_PFC_Wang2018	Ex9	FTH1P8
Brain_PFC_Wang2018	Ex9	SPOCK2
Brain_PFC_Wang2018	Ex9	NAT8L
Brain_PFC_Wang2018	Ex9	HOPX
Brain_PFC_Wang2018	Ex9	CSMD1
Brain_PFC_Wang2018	Ex9	PDE4D
Brain_PFC_Wang2018	Ex9	PCDH9-AS1
Brain_PFC_Wang2018	Ex9	SERINC3
Brain_PFC_Wang2018	Ex9	GDI1
Brain_PFC_Wang2018	Ex9	SYNGR1
Brain_PFC_Wang2018	Ex9	PRKAR1A
Brain_PFC_Wang2018	Ex9	BNIP3
Brain_PFC_Wang2018	Ex9	CFL1
Brain_PFC_Wang2018	Ex9	FTX
Brain_PFC_Wang2018	Ex9	SLC17A7
Brain_PFC_Wang2018	Ex9	UQCRHL
Brain_PFC_Wang2018	Ex9	DIRAS2
Brain_PFC_Wang2018	Ex9	CTXN1
Brain_PFC_Wang2018	Ex9	DKK3
Brain_PFC_Wang2018	Ex9	KLHDC3
Brain_PFC_Wang2018	Ex9	STXBP1
Brain_PFC_Wang2018	Ex9	PJA2
Brain_PFC_Wang2018	Ex9	REEP5
Brain_PFC_Wang2018	Ex9	VSNL1
Brain_PFC_Wang2018	Ex9	COX7CP1
Brain_PFC_Wang2018	Ex9	VDAC1
Brain_PFC_Wang2018	Ex9	SULT4A1
Brain_PFC_Wang2018	Ex9	IL1RAPL1
Brain_PFC_Wang2018	Ex9	SNX10
Brain_PFC_Wang2018	Ex9	CAMK2A
Brain_PFC_Wang2018	Ex9	STMN3
Brain_PFC_Wang2018	Ex9	TPI1
Brain_PFC_Wang2018	Ex9	PPIA
Brain_PFC_Wang2018	Ex9	TMEM160
Brain_PFC_Wang2018	Ex9	TOLLIP
Brain_PFC_Wang2018	Ex9	SNHG14
Brain_PFC_Wang2018	Ex9	LY6E
Brain_PFC_Wang2018	Ex9	PTPRD
Brain_PFC_Wang2018	Ex9	PCDH9
Brain_PFC_Wang2018	Ex9	PIN1
Brain_PFC_Wang2018	Ex9	FAM155A
Brain_PFC_Wang2018	Ex9	PTMS
Brain_PFC_Wang2018	Ex9	ATP6V1A
Brain_PFC_Wang2018	Ex9	ISCU
Brain_PFC_Wang2018	Ex9	SV2A
Brain_PFC_Wang2018	Ex9	CPLX1
Brain_PFC_Wang2018	Ex9	KCNAB2
Brain_PFC_Wang2018	Ex9	BEX4
Brain_PFC_Wang2018	Ex9	YWHAZ
Brain_PFC_Wang2018	Ex9	GPHN
Brain_PFC_Wang2018	Ex9	LSAMP
Brain_PFC_Wang2018	Ex9	KCNIP4
Brain_PFC_Wang2018	Ex9	PCP4
Brain_PFC_Wang2018	Ex9	GABRA1
Brain_PFC_Wang2018	Ex9	BSG
Brain_PFC_Wang2018	Ex9	CREG2
Brain_PFC_Wang2018	Ex9	SLC39A10
Brain_PFC_Wang2018	Ex9	SNX3
Brain_PFC_Wang2018	Ex9	NLGN1
Brain_PFC_Wang2018	Ex9	SYT11
Brain_PFC_Wang2018	Ex9	BAD
Brain_PFC_Wang2018	Ex9	LRRTM4
Brain_PFC_Wang2018	Ex9	CEND1
Brain_PFC_Wang2018	Ex9	ALDOA
Brain_PFC_Wang2018	Ex9	ANKS1B
Brain_PFC_Wang2018	Ex9	HSP90AA1
Brain_PFC_Wang2018	Ex9	SNRNP25
Brain_PFC_Wang2018	Ex9	DIRAS1
Brain_PFC_Wang2018	Ex9	NRXN3
Brain_PFC_Wang2018	Ex9	PRKAR1B
Brain_PFC_Wang2018	Ex9	TMA7
Brain_PFC_Wang2018	Ex9	NUDT4
Brain_PFC_Wang2018	Ex9	LMO4
Brain_PFC_Wang2018	Ex9	SIRPA
Brain_PFC_Wang2018	Ex9	FKBP8
Brain_PFC_Wang2018	Ex9	DMD
